# PDM Database Schema Snapshot
# Server: CORP1434-LAP\OPTIMA
# Database: PDM

## Query Batch 1

SchemaName	TableName	ColumnName	DataType	MaxLength	precision	scale	is_nullable
dbo	Dc1Fin	K1_CoolerFan1Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan1BSpeed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan2Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan3Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan4Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan5Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan6Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan7Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan8Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan9Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan10Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan11Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan12Speed	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan1Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan1BCurrent	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan2Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan3Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan4Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan5Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan6Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan7Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan8Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan9Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan10Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan11Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerFan12Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_07M19KW	decimal	17	30	3	True
dbo	Dc1Fin	K1_PercentLoading	decimal	17	30	3	True
dbo	Dc1Fin	K1_MainBurnerFuelRatio	decimal	17	30	3	True
dbo	Dc1Fin	K1_PrecalFuelRatio	decimal	17	30	3	True
dbo	Dc1Fin	K1_DPT	decimal	17	30	3	True
dbo	Dc1Fin	K1_EGBInletDamper1	decimal	17	30	3	True
dbo	Dc1Fin	K1_EGBCurrentMotor	decimal	17	30	3	True
dbo	Dc1Fin	K1_HammerCrushCurrent	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber1PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber2PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber3PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber4PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber5PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber6PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber7PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber8PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber9PressureRight	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber1PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber2PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber3PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber4PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber5PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber6PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber7PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber8PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_Chamber9PressureLeft	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerMainBFDELTAP	decimal	17	30	3	True
dbo	Dc1Fin	K1_PrimaryFan1Current	decimal	17	30	3	True
dbo	Dc1Fin	K1_MainBurnerFuelConsumption	decimal	17	30	3	True
dbo	Dc1Fin	K1_MainBurnerKinyonPressure	decimal	17	30	3	True
dbo	Dc1Fin	K1_PrecalFuelConsumption	decimal	17	30	3	True
dbo	Dc1Fin	K1_StackNOX	decimal	17	30	3	True
dbo	Dc1Fin	K1_StackSO2	decimal	17	30	3	True
dbo	Dc1Fin	K1_StackCO	decimal	17	30	3	True
dbo	Dc1Fin	K1_StackCO2	decimal	17	30	3	True
dbo	Dc1Fin	K1_ConveyorCoolerTemp	decimal	17	30	3	True
dbo	Dc1Fin	K1_BlendedCoal	decimal	17	30	3	True
dbo	Dc1Fin	K1_RawMeal	decimal	17	30	3	True
dbo	Dc1Fin	K1_ProductionTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_IdFanPower	decimal	17	30	3	True
dbo	Dc1Fin	K1_CoolerBagFilterPower	decimal	17	30	3	True
dbo	Dc1Fin	K1_RM_BagFilterPower	decimal	17	30	3	True
dbo	Dc1Fin	K1_AverageProduction	decimal	17	30	3	True
dbo	Dc1Fin	K1_AveragePower	decimal	17	30	3	True
dbo	Dc1Fin	K1_TotalProduction	decimal	17	30	3	True
dbo	Dc1Fin	K1_Totalpower	decimal	17	30	3	True
dbo	Dc1Fin	K1_ClinkerFreeLime	decimal	17	30	3	True
dbo	Dc1Fin	K1_FeedLSF	decimal	17	30	3	True
dbo	Dc1Fin	K1_DegreeofCalcination	decimal	17	30	3	True
dbo	Dc1Fin	K1_ClinkerFreeLimeTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_FeedLSFTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_DegreeofCalcinationTarget	decimal	17	30	3	True
dbo	Dc1Fin	K1_ClkFreeLimeTest	decimal	17	30	3	True
dbo	Dc1Fin	K1_FeedLSFTest	decimal	17	30	3	True
dbo	Dc1Fin	K1_DegOfCalTest	decimal	17	30	3	True
dbo	Dc1Fin	K1_Runhours	decimal	17	30	1	True
dbo	Dc1Fin	K1_CALCINERCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Fin	K1_FEEDCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Fin	K1_COALCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Fin	K1_IDFANCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Fin	K1_CLRSPDCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Fin	K1_PROCESSSUITEREADYCNTR	decimal	17	30	3	True
dbo	Dc1health	DateAndTime	datetime	8	23	3	True
dbo	Dc1health	Status	int	4	10	0	True
dbo	Dc1Hour	DateAndTime	datetime	8	23	3	False
dbo	Dc1Hour	K1_Feed	decimal	17	30	3	True
dbo	Dc1Hour	K1_BucketElevatorCurrent	decimal	17	30	3	True
dbo	Dc1Hour	K1_Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_InletSO2	decimal	17	30	3	True
dbo	Dc1Hour	K1_InletCO	decimal	17	30	3	True
dbo	Dc1Hour	K1_InletO2	decimal	17	30	3	True
dbo	Dc1Hour	K1_InletNO	decimal	17	30	3	True
dbo	Dc1Hour	K1_PrecalOutletCO	decimal	17	30	3	True
dbo	Dc1Hour	K1_PrecalO2	decimal	17	30	3	True
dbo	Dc1Hour	K1_InletTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_SecondaryAirTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerBagFilterInletTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_HoodPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_BinWgt	decimal	17	30	3	True
dbo	Dc1Hour	K1_InletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBInletTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBInletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBOutletTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBOutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1AGasTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1AGasPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1BGasTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1BGasPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone2GasTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone2GasPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone3GasTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone3GasPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone4GasTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone4GasPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone5GasTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone5GasPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_PrecalOutletTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_PrecalOutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1AMaterialPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1AMaterialTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1BMaterialPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone1BMaterialTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone2MaterialPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone2MaterialTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone3MaterialPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone3MaterialTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone4MaterialPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone4MaterialTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone5MaterialPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_Cyclone5MaterialTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBInletDamper2Opening	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBSpeed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerBagFilterFanDamper	decimal	17	30	3	True
dbo	Dc1Hour	K1_HydraulicDrive1Power	decimal	17	30	3	True
dbo	Dc1Hour	K1_HydraulicDrive1Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_HydraulicDrive2Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_HydraulicDrive2Power	decimal	17	30	3	True
dbo	Dc1Hour	K1_GrateSpeedActualValue	decimal	17	30	3	True
dbo	Dc1Hour	K1_PistonSidePressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_RodSidePressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_GDWorkingPressure_Actual	decimal	17	30	3	True
dbo	Dc1Hour	K1_GDWorkingPressure_SP	decimal	17	30	3	True
dbo	Dc1Hour	K1_MinCylinderPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan1OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan2OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan3OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan5OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan8OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan4OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan7OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan9OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan6OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan11OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan10OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan12OutletPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan1AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan2AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan3AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan4AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan5AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan6AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan7AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan8AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan9AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan10AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan11AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan12AirFlow	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan1Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan1BSpeed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan2Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan3Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan4Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan5Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan6Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan7Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan8Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan9Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan10Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan11Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan12Speed	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan1Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan1BCurrent	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan2Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan3Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan4Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan5Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan6Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan7Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan8Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan9Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan10Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan11Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerFan12Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_07M19KW	decimal	17	30	3	True
dbo	Dc1Hour	K1_PercentLoading	decimal	17	30	3	True
dbo	Dc1Hour	K1_MainBurnerFuelRatio	decimal	17	30	3	True
dbo	Dc1Hour	K1_PrecalFuelRatio	decimal	17	30	3	True
dbo	Dc1Hour	K1_DPT	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBInletDamper1	decimal	17	30	3	True
dbo	Dc1Hour	K1_EGBCurrentMotor	decimal	17	30	3	True
dbo	Dc1Hour	K1_HammerCrushCurrent	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber1PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber2PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber3PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber4PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber5PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber6PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber7PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber8PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber9PressureRight	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber1PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber2PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber3PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber4PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber5PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber6PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber7PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber8PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_Chamber9PressureLeft	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerMainBFDELTAP	decimal	17	30	3	True
dbo	Dc1Hour	K1_PrimaryFan1Current	decimal	17	30	3	True
dbo	Dc1Hour	K1_MainBurnerFuelConsumption	decimal	17	30	3	True
dbo	Dc1Hour	K1_MainBurnerKinyonPressure	decimal	17	30	3	True
dbo	Dc1Hour	K1_PrecalFuelConsumption	decimal	17	30	3	True
dbo	Dc1Hour	K1_StackNOX	decimal	17	30	3	True
dbo	Dc1Hour	K1_StackSO2	decimal	17	30	3	True
dbo	Dc1Hour	K1_StackCO	decimal	17	30	3	True
dbo	Dc1Hour	K1_StackCO2	decimal	17	30	3	True
dbo	Dc1Hour	K1_ConveyorCoolerTemp	decimal	17	30	3	True
dbo	Dc1Hour	K1_BlendedCoal	decimal	17	30	3	True
dbo	Dc1Hour	K1_RawMeal	decimal	17	30	3	True
dbo	Dc1Hour	K1_ProductionTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_IdFanPower	decimal	17	30	3	True
dbo	Dc1Hour	K1_CoolerBagFilterPower	decimal	17	30	3	True
dbo	Dc1Hour	K1_RM_BagFilterPower	decimal	17	30	3	True
dbo	Dc1Hour	K1_AverageProduction	decimal	17	30	3	True
dbo	Dc1Hour	K1_AveragePower	decimal	17	30	3	True
dbo	Dc1Hour	K1_TotalProduction	decimal	17	30	3	True
dbo	Dc1Hour	K1_Totalpower	decimal	17	30	3	True
dbo	Dc1Hour	K1_ClinkerFreeLime	decimal	17	30	3	True
dbo	Dc1Hour	K1_FeedLSF	decimal	17	30	3	True
dbo	Dc1Hour	K1_DegreeofCalcination	decimal	17	30	3	True
dbo	Dc1Hour	K1_ClinkerFreeLimeTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_FeedLSFTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_DegreeofCalcinationTarget	decimal	17	30	3	True
dbo	Dc1Hour	K1_ClkFreeLimeTest	decimal	17	30	3	True
dbo	Dc1Hour	K1_FeedLSFTest	decimal	17	30	3	True
dbo	Dc1Hour	K1_DegOfCalTest	decimal	17	30	3	True
dbo	Dc1Hour	K1_Runhours	decimal	17	30	1	True
dbo	Dc1Hour	K1_CALCINERCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Hour	K1_FEEDCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Hour	K1_COALCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Hour	K1_IDFANCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Hour	K1_CLRSPDCTRLCNTR	decimal	17	30	3	True
dbo	Dc1Hour	K1_PROCESSSUITEREADYCNTR	decimal	17	30	3	True
dbo	Dc1Hour	Grade	varchar	10	0	0	True
dbo	Dc1param	param	varchar	50	0	0	True
dbo	Dc1param	dep	char	2	0	0	True
dbo	Dc1param	formula	varchar	250	0	0	True
dbo	Dc1param	timer	int	4	10	0	True
dbo	Dc1param	iftrue	varchar	250	0	0	True
dbo	Dc1param	iffalse	varchar	250	0	0	True
dbo	Dc1param	blncond	smallint	2	5	0	True
dbo	Dc1param	pid	int	4	10	0	False
dbo	Dc1temp	DateAndTime	datetime	8	23	3	False
dbo	Dc1temp	Flag	int	4	10	0	True
dbo	Dc1temp	K1_FEED_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_ELECUR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_KLSPD_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_KLCUR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_INSO2_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_INCO_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_INO2_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_INNO_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_PREOUTCO_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_PREO2_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_INTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_SECAIRTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CLRBAGINTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_HDPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_BINWGT_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_INPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_EGBINTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_EGBINPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_EGBOUTTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_EGBOUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1AGASTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1AGASPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1BGASTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1BGASPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC2GASTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC2GASPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC3GASTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC3GASPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC4GASTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC4GASPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC5GASTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC5GASPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_PREOUTTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_PREOUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1AMATPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1AMATTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1BMATPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC1BMATTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC2MATPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC2MATTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC3MATPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC3MATTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC4MATPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC4MATTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC5MATPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CYC5MATTEMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_EGBINDAMP2_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_EGBSPD_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CLRBFFDAMP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_HYDDRIVEPWR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_HYDDRIVECUR1_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_HYDDRIVECUR2_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_HYDDRIVEPWR2_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_GRATESPDACTVAL_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_PISTONSPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_RODSPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_GDWORKPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_GDWORKPSRSP_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_MINCYLPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF1OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF2OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF3OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF4OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF5OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF6OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF7OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF8OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF9OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF10OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF11OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF12OUTPSR_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF1AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF2AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF3AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF4AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF5AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF6AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF7AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF8AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF9AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF10AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF11AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF12AIRFLW_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF1SPD_RAW	numeric	13	20	5	True
dbo	Dc1temp	K1_CF1BSPD_RAW	numeric	13	20	5	True
